DateTime,WaterCol,Epi,Meta,Hypo
2016-04-06T05:00:00Z,15.766079560572402,10.514383497671218,20.93087678,27.60621744730076
2016-04-20T05:00:00Z,14.121610328867757,6.642009372999999,14.482908630000003,42.43979440245123
2016-05-04T05:00:00Z,17.763757411766015,9.299984424378835,9.495092648,64.01946333449749
2016-05-12T05:00:00Z,25.066937182403006,9.769234708081745,15.32274266,100.15342559436833
2016-05-19T05:00:00Z,20.599764897901924,12.623632709713622,17.60743018,56.32946375550635
2016-05-26T05:00:00Z,25.538432341352063,13.377507128494766,15.02218253,89.76517555340688
2016-05-29T05:00:00Z,28.167559498178896,12.461103249662813,22.49228366,98.17016557735072
2016-05-31T05:00:00Z,22.085184426982817,9.3197235439909,21.81541847,71.86760154554807
2016-06-02T05:00:00Z,28.09967272240773,10.636684910633015,24.77263072,101.04579434821858
2016-06-09T05:00:00Z,24.63709552078933,10.465688252483394,24.89013193,78.99751931470291
2016-06-23T05:00:00Z,17.549739975134138,9.929869331818706,27.02278727,31.487520644332275
2016-06-26T05:00:00Z,19.176614314416856,8.717768862124297,26.75160847,47.19599659317291
2016-06-28T05:00:00Z,26.15176503223214,17.50529125384401,51.372657829999994,18.266844551995725
2016-06-30T05:00:00Z,21.862309372604937,9.350412264793421,32.95610416,52.054235975403266
2016-07-07T05:00:00Z,25.60713647754214,17.498940021220843,9.873525842,82.71403328298842
2016-07-14T05:00:00Z,27.98444737944807,9.06287739445295,37.06876374,86.24179746145401
2016-07-21T05:00:00Z,44.44653812674962,11.957938937810269,46.73003349,166.2805926836457
2016-07-24T05:00:00Z,48.52236985468883,9.912303387,65.10620205,170.59684016677215
2016-07-27T05:00:00Z,49.497910267399746,15.786677531210717,82.6284178,125.53862149846529
2016-08-05T05:00:00Z,48.808735201307336,16.366793567796478,54.15575408,165.44523154082972
2016-08-11T05:00:00Z,53.57904270567584,11.176319403458418,58.97073487000001,208.64244193478456
2016-08-18T05:00:00Z,49.24255669344811,9.725135564994355,36.352742,223.0939272556115
2016-08-23T05:00:00Z,58.996726183740485,10.005173983142267,48.06518298,266.2600608641612
2016-09-06T05:00:00Z,52.43720326765144,8.29765519903223,48.75305382,229.07747932390342
2016-09-16T05:00:00Z,40.401378309718126,9.301172801004316,41.70812061,158.46871818291407
2016-09-17T05:00:00Z,42.1093781139513,9.440488682,46.78460533,160.72327735819752
2016-09-27T05:00:00Z,52.97705311287352,23.451395339639493,48.79249297,173.95176728639237
2016-10-11T05:00:00Z,56.6600117176651,29.394419898605804,18.86088341,223.9507263814921
2016-10-25T05:00:00Z,42.39536520059513,21.31684052234582,21.6884724,157.7796066674358
2016-11-11T05:00:00Z,19.759319244560984,20.042181895913966,18.97140922,19.95639091915855
2017-03-17T05:00:00Z,15.631146564436529,17.12514025,15.211964620000002,10.543120443822977
2017-05-10T05:00:00Z,35.9917534654707,10.109584733462325,61.68139025,93.95796417395677
2017-05-18T05:00:00Z,35.492432121273076,9.175204861147328,52.4396353,109.45794651838233
2017-06-09T05:00:00Z,49.598631425301605,7.171214728377465,96.26333272,137.16350091721395
2017-06-16T05:00:00Z,45.3734063297328,6.343969895042352,64.41787276,165.03896055343776
2017-06-22T05:00:00Z,38.47357197211183,4.32067134,69.70845806,119.32591536327422
2017-06-30T05:00:00Z,54.53231937897912,7.73946696796521,99.69803926,161.42524283855866
2017-07-07T05:00:00Z,46.760552085339405,4.325398254343111,83.27276115,150.9823504
2017-07-28T05:00:00Z,65.36895719681209,37.187199936498175,82.27132874,146.6146099
2017-08-03T05:00:00Z,67.39500180246013,14.800616549934228,139.8200519,152.0684318
2017-08-10T05:00:00Z,104.54691496127278,45.30127754112349,155.9163391,249.4119265
2017-09-05T05:00:00Z,101.364339235232,12.031313476226684,168.070059,337.405389
2017-09-19T05:00:00Z,105.53845342267302,12.486181669996567,169.5303113,360.3995713
2017-10-03T05:00:00Z,69.84620661833911,24.771480849837758,137.1603978,133.8251094
2017-10-23T05:00:00Z,295.6701721892853,19.33143747,721.8946099,665.7251927
